56,55.663,176.33,31.632,88.65,0.20855
57,44.55,175.05,34.962,97.982,1.3198
58,36.55,175.05,34.962,97.982,0.21318
59,20.55,175.05,34.962,97.982,0.3052
60,4.55,183.05,34.962,97.982,-0.095097
369,614.87,180.03,20.81,58.323,0.35383
370,615.02,180.17,22.475,63.075,1.189
371,609.22,174.37,25.925,72.562,1.2723
372,615.02,180.17,22.475,63.075,1.2835
373,609.22,174.37,25.925,72.562,1.1314
373,454.27,180.03,17.481,48.991,0.40534
374,614.51,185.03,19.375,54.375,0.44066
374,458.27,179.53,16.275,45.675,-0.09365
375,609.22,180.59,24.14,67.654,1.5254
375,458.27,179.53,17.481,48.991,0.27147
376,611.97,180.03,22.475,62.988,1.0736
376,462.27,179.53,16.275,45.675,0.90543
377,609.22,174.37,25.925,72.562,1.2234
377,462.27,179.53,17.481,48.991,-0.047752
378,609.22,174.37,25.925,72.562,1.003
379,609.22,174.37,25.925,72.562,1.514
380,615.44,174.37,24.14,67.654,1.1979
381,609.22,174.37,24.14,67.654,1.2341
381,478.48,191.93,16.275,45.675,-0.61773
382,615.44,174.37,24.14,67.654,1.2339
382,478.48,191.93,16.275,45.675,-0.70713
383,609.22,174.37,25.925,72.562,1.3454
384,609.22,174.37,25.925,72.562,1.1893
384,477.04,178.39,19.146,53.657,-0.387
385,615.44,174.37,24.14,67.654,1.3679
385,477.04,178.39,19.146,53.657,-0.285
386,609.22,174.37,25.925,72.562,1.6774
387,611.97,180.03,22.475,62.988,1.5918
388,611.97,180.03,22.475,62.988,1.3725
388,613.22,180.66,22.475,62.988,0.019493
389,611.97,180.03,22.475,62.988,1.7411
390,615.02,180.17,22.475,63.075,1.5088
391,609.22,174.37,25.925,72.562,1.6243
392,611.97,180.03,22.475,62.988,1.1783
393,611.97,180.03,22.475,62.988,1.3
393,486.51,175.28,19.375,54.375,-0.25959
394,611.97,180.03,22.475,62.988,1.2377
394,490.48,179.53,16.275,45.675,-0.093617
395,611.97,180.03,22.475,62.988,1.2257
395,490.27,179.72,16.275,45.675,0.88214
396,611.97,180.03,22.475,62.988,1.0883
397,611.97,180.03,24.137,67.558,0.74394
398,614.25,189.78,19.375,54.375,0.2359
398,494.27,179.72,16.275,45.675,0.63912
399,614.25,189.54,22.349,62.553,-0.030928
399,498.27,183.53,16.275,45.675,0.43577
400,617.37,195.75,20.925,58.725,-0.068863
400,503.41,187.36,17.825,50.025,0.97665
401,506.48,191.53,16.275,45.675,-0.33339
401,369.38,138.74,25.918,72.455,-0.34746
402,506.48,195.72,16.275,45.675,1.1777
403,506.27,196.03,17.481,48.991,0.25123
403,620.96,213.54,17.825,50.025,0.27092
404,510.48,199.53,16.275,45.675,-0.098098
405,510.27,203.72,16.275,45.675,0.41763
406,510.27,203.53,17.481,48.991,0.88192
407,514.48,207.72,16.275,45.675,1.1263
408,514.27,207.53,17.481,48.991,0.54079
409,522.27,211.93,16.275,45.675,0.25717
409,518.48,211.72,16.275,45.675,0.78382
410,522.27,215.72,16.275,45.675,-0.030842
411,522.27,211.53,17.481,48.991,1.103
412,526.27,215.53,16.275,45.675,0.30369
413,530.27,215.53,16.275,45.675,-0.27822
414,534.27,211.53,18.773,52.545,0.20782
415,538.27,211.53,18.773,52.545,-0.58729
416,542.34,204.57,20.561,57.549,0.15546
417,546.27,207.53,17.481,48.991,0.7343
418,551.63,204.57,19.146,53.657,0.10474
419,557.62,204.04,19.375,54.375,-0.24883
420,562.27,204.03,17.481,48.991,1.3395
421,570.78,199.53,17.481,48.991,-0.13957
422,570.27,199.53,17.481,48.991,-0.25847
423,577.17,195.85,19.146,53.657,-0.14844
426,600.29,189.54,19.375,54.375,-0.4787
427,610.78,187.53,17.481,48.991,0.18168
428,611.97,185.19,22.475,62.988,0.053967
450,594.27,191.72,16.275,45.675,-0.049193
511,410.78,175.53,17.481,48.991,-0.46416
524,434.27,171.53,20.158,56.354,-0.1116
525,434.37,175.53,19.375,54.375,0.83534
526,427.98,168.72,24.14,67.654,-0.55744
527,429.15,178.63,17.825,50.025,-0.35406
528,428.12,174.53,22.475,63.075,-0.67116
529,434.2,168.72,24.14,67.654,0.11854
530,440.66,171.82,24.8,69.6,0.38382
531,441.72,161.44,31.289,87.575,0.39356
532,455.19,168.2,29.135,81.652,0.68333
533,460.55,159.05,34.962,97.982,1.3897
534,468.55,159.05,34.962,97.982,1.0654
535,476.55,159.05,34.962,97.982,0.91082
536,484.55,159.05,37.546,105.09,0.71727
537,500.55,159.05,34.962,97.982,0.16865
538,511.7,162.05,41.621,116.65,0.21729
539,521.25,162.05,47.996,121.86,-0.046032
540,544.84,158.62,49.113,137.64,0.030936
541,555.05,158.62,56.635,143.8,-0.25662
542,582.35,145.06,57.437,160.97,0.87146
542,394.48,179.72,16.275,45.675,0.20712
543,489.65,177.72,26.637,74.653,-0.69016
544,398.78,179.53,17.481,48.991,0.11949
545,607.63,250.4,29.45,82.65,-0.57496
557,452.55,183.05,34.962,97.982,0.41688
559,485.75,243.85,20.561,57.549,-0.69532
560,486.48,170.05,49.113,137.64,-0.19641
560,516.55,119.05,37.546,105.09,-0.054809
566,82.275,179.53,17.481,48.991,-0.57078
578,402.48,187.72,16.275,45.675,-0.5169
579,620.38,191.09,21.643,60.655,-0.059721
581,33.011,170.83,53.275,149.31,-0.7308
610,603.4,168.2,29.135,81.652,-0.42641
643,154.28,183.53,18.773,52.545,-0.61672
644,494.27,179.53,17.481,48.991,-0.74908
672,50.617,165.54,17.825,50.025,-0.48356
678,26.275,175.72,16.275,45.675,-0.30325
687,10.475,183.72,16.275,45.675,-0.57161
688,6.275,187.93,16.275,45.675,0.008059
