55,63.579,174.08,34.577,84.335,-0.68069
56,54.713,175.38,37.762,92.102,-0.10256
57,43.5,174,41,100,-0.26801
58,35.5,174,41,100,-0.24169
59,19.5,174,41,100,0.4724
60,3.5,182,41,100,0.29627
333,562.96,145.6,26.43,65.752,-0.36549
369,608.89,179.41,24.322,59.321,1.0143
370,608.5,173.65,28.991,70.709,1.2
371,608.5,173.65,28.991,70.709,0.67798
372,608.5,173.65,28.991,70.709,0.72932
373,608.5,173.65,28.991,70.709,0.7526
374,608.89,179.41,24.322,59.321,0.28724
375,608.5,173.65,28.991,70.709,0.2059
376,611.29,179.35,26.452,64.516,0.75303
377,608.5,173.65,28.991,70.709,0.032595
378,608.5,173.65,28.991,70.709,0.1232
379,608.5,173.65,28.991,70.709,0.3737
380,608.5,173.65,28.991,70.709,0.69769
381,608.5,173.65,28.991,70.709,0.18063
382,608.5,173.65,28.991,70.709,0.73695
383,608.5,173.65,28.991,70.709,0.48918
384,608.5,173.65,28.991,70.709,0.45746
385,608.5,173.65,28.991,70.709,0.30747
386,608.5,173.65,28.991,70.709,0.46085
387,611.29,179.35,26.452,64.516,0.38345
388,611.29,179.35,26.452,64.516,0.72485
389,611.29,179.35,26.452,64.516,0.41181
390,608.5,173.65,28.991,70.709,0.55295
391,608.5,173.65,28.991,70.709,0.33342
392,611.29,179.35,26.452,64.516,0.74329
393,611.29,179.35,26.452,64.516,0.59972
394,611.29,179.35,26.452,64.516,0.80345
395,611.29,179.35,26.452,64.516,0.62316
396,611.29,179.35,26.452,64.516,0.45033
397,611.29,179.35,26.452,64.516,0.031344
398,613.63,184.16,24.322,59.321,0.30082
399,613.63,188.91,24.322,59.321,0.66591
400,611.29,189.68,26.452,64.516,0.64782
401,613.63,193.66,24.322,59.321,0.5764
402,613.63,198.42,24.322,59.321,-0.43339
419,552,198.42,24.322,59.321,0.52151
425,585.48,189.68,26.452,64.516,-0.16967
426,594.67,188.91,24.322,59.321,-0.17586
428,611.29,184.52,26.452,64.516,-0.19631
521,420.52,173.45,34.398,87.895,-0.63085
525,432.99,174.99,21.859,53.656,0.75869
526,432.37,173.32,23.24,56.972,0.027592
528,426.6,172.28,25.577,62.799,-0.61813
529,427.26,168,28.991,70.709,-0.54082
530,438.67,170.19,27.584,67.671,0.13931
531,440.84,160.56,34.577,84.335,-0.37674
532,454.32,167.32,34.577,84.335,-0.23028
533,459.5,158,41,100,0.1235
534,467.5,158,41,100,-0.085123
535,475.5,158,41,100,0.23217
536,483.5,158,41,100,-0.091167
537,499.5,158,41,100,0.12077
538,510.45,160.8,49.058,119.65,0.19791
539,520,160.8,49.058,119.65,-0.49177
540,530.71,157.14,58.571,142.86,-0.45986
541,553.57,157.14,58.571,142.86,-0.023571
542,565.83,143.33,68.333,166.67,0.37259
557,452.52,190.06,32.978,88.627,-0.28839
560,522.32,126.88,36.181,88.91,-0.31999
579,614.16,179.29,28.991,70.709,-0.57122
601,523.55,189.68,26.452,64.516,-0.63265
603,559.68,194.84,26.452,64.516,-0.63989
605,602.53,187.61,34.577,84.335,-0.34268
610,609.13,175.42,28.141,68.95,-0.11592
659,59.691,185.94,22.138,55.094,-0.68308
743,544.39,191.76,24.971,61.11,-0.65128
744,550.38,176.92,31.538,76.923,-0.64986
746,589.4,190.32,27.643,67.832,-0.70471
747,502.9,179.35,26.452,64.516,-0.28918
748,508.06,179.35,26.452,64.516,-0.31906
749,552.57,179.99,24.101,60.052,-0.072658
751,600.97,179.35,26.452,64.516,-0.068275
752,537.78,179.41,24.322,59.321,-0.52797
754,562.69,176.92,31.538,76.923,-0.20447
756,587.5,166,41,100,-0.49696
757,495.19,173.08,19.368,47.506,-0.49141
758,498.61,168.78,20.984,51.441,0.28571
760,600.97,174.19,26.452,64.516,0.4567
761,611.29,174.19,26.452,64.516,1.0302
762,552,169.9,24.322,59.321,-0.6474
763,545.01,162.12,24.879,61.068,-0.54416
764,556.54,158.46,31.538,76.923,0.34905
765,575,164.62,31.538,76.923,-0.10797
766,587.5,150,41,100,0.18008
767,595.5,150,41,100,0.0040972
768,579.5,150,41,100,-0.68599
769,595.5,150,41,100,-0.2527
780,587.31,176.92,31.538,76.923,-0.53694
845,509.26,192.52,18.84,46.11,-0.20805
857,602.25,174.96,25.153,61.802,-0.64121
859,596.52,178.29,31.722,80.925,-0.42388
870,544.85,178.59,21.363,53.724,-0.30516
871,549.58,177.25,22.617,55.543,0.13391
873,562.87,176.69,24.163,59.333,-0.36815
874,568.85,173.65,28.991,70.709,-0.64317
882,424.88,177.86,19.285,47.244,-0.72232
890,447.58,153.8,34.577,84.335,-0.70605
891,454.32,153.8,34.577,84.335,-0.27181
892,504.59,179.41,24.322,59.321,0.32015
893,514.07,179.41,24.322,59.321,0.87429
894,518.81,179.41,24.322,59.321,0.91568
895,523.55,174.19,26.452,64.516,0.62917
896,533.87,174.19,26.452,64.516,0.50321
897,591.5,162.35,28.991,70.709,0.23344
898,550.38,170.77,31.538,76.923,0.50107
899,562.69,164.62,31.538,76.923,1.2811
900,574.51,168,28.991,70.709,0.88751
901,587.31,164.62,31.538,76.923,1.2558
902,595.79,160.56,34.577,84.335,0.82439
903,562.11,167.32,34.577,84.335,-0.11633
904,551.86,156.71,28.991,70.709,-0.46688
905,576.43,122.86,58.571,142.86,-0.51296
906,606.02,183.35,35.046,85.955,-0.64712
907,587.5,150,41,100,-0.4768
908,606.44,153.23,37.762,92.102,-0.59777
955,575.16,174.19,26.452,64.516,0.89671
956,581.15,176.92,31.538,76.923,-0.41432
957,591.5,173.65,28.991,70.709,0.38167
958,602.53,167.32,34.577,84.335,-0.71182
1018,575.22,165.15,22.961,57.014,-0.52075
1021,555.64,218.63,28.644,70.178,-0.48684
1023,518.69,174.78,53.647,130.85,-0.41301
1024,510.45,189.6,49.058,119.65,-0.70856
1027,482.16,204.18,41.248,101.14,-0.71878
1034,486.44,206.54,46.509,114.16,-0.70337
1035,508.52,152.57,33.861,87.137,-0.66251
1036,497.19,208.16,46.187,113.23,-0.6531
1040,503,124,82,200,-0.54177
1042,521.02,143.47,68.192,174.08,-0.15279
