54,70.316,174.08,34.577,84.335,-0.62751
55,63.579,174.08,34.577,84.335,-0.30442
56,54.713,175.38,37.762,92.102,0.27371
57,43.5,174,41,100,0.10826
58,35.5,174,41,100,0.13457
59,19.5,174,41,100,0.84868
60,3.5,182,41,100,0.67254
369,608.89,179.41,24.322,59.321,1.3906
370,608.5,173.65,28.991,70.709,1.5762
371,608.5,173.65,28.991,70.709,1.0543
372,608.5,173.65,28.991,70.709,1.1056
373,608.5,173.65,28.991,70.709,1.1289
374,608.89,179.41,24.322,59.321,0.66351
375,608.5,173.65,28.991,70.709,0.58218
376,611.29,179.35,26.452,64.516,1.1293
377,608.5,173.65,28.991,70.709,0.40887
378,608.5,173.65,28.991,70.709,0.49947
379,608.5,173.65,28.991,70.709,0.74997
380,608.5,173.65,28.991,70.709,1.074
381,608.5,173.65,28.991,70.709,0.55691
382,608.5,173.65,28.991,70.709,1.1132
383,608.5,173.65,28.991,70.709,0.86545
384,608.5,173.65,28.991,70.709,0.83373
385,608.5,173.65,28.991,70.709,0.68374
386,608.5,173.65,28.991,70.709,0.83712
387,611.29,179.35,26.452,64.516,0.75972
388,611.29,179.35,26.452,64.516,1.1011
389,611.29,179.35,26.452,64.516,0.78809
390,608.5,173.65,28.991,70.709,0.92923
391,608.5,173.65,28.991,70.709,0.70969
392,611.29,179.35,26.452,64.516,1.1196
393,611.29,179.35,26.452,64.516,0.976
394,611.29,179.35,26.452,64.516,1.1797
395,611.29,179.35,26.452,64.516,0.99944
396,611.29,179.35,26.452,64.516,0.82661
397,611.29,179.35,26.452,64.516,0.40762
398,613.63,184.16,24.322,59.321,0.67709
399,613.63,188.91,24.322,59.321,1.0422
400,611.29,189.68,26.452,64.516,1.0241
401,613.63,193.66,24.322,59.321,0.95268
402,613.63,198.42,24.322,59.321,-0.057124
419,552,198.42,24.322,59.321,0.89779
425,585.48,189.68,26.452,64.516,0.2066
426,594.67,188.91,24.322,59.321,0.2004
428,611.29,184.52,26.452,64.516,0.17996
471,603.5,150,41,100,-0.54511
473,592.13,122.61,53.647,130.85,-0.46887
521,419.5,166,41,100,-0.63996
525,428.74,169.9,24.322,59.321,-0.41143
529,427.26,168,28.991,70.709,-0.16455
531,440.84,160.56,34.577,84.335,-0.00046538
532,454.32,167.32,34.577,84.335,0.14599
533,459.5,158,41,100,0.49977
534,467.5,158,41,100,0.29115
535,475.5,158,41,100,0.60845
536,483.5,158,41,100,0.28511
537,499.5,158,41,100,0.49705
538,510.45,160.8,49.058,119.65,0.57419
539,520,160.8,49.058,119.65,-0.1155
540,530.71,157.14,58.571,142.86,-0.083593
541,553.57,157.14,58.571,142.86,0.3527
542,565.83,143.33,68.333,166.67,0.74887
579,614.16,179.29,28.991,70.709,-0.19495
601,523.55,189.68,26.452,64.516,-0.25638
603,559.68,194.84,26.452,64.516,-0.26362
605,602.53,187.61,34.577,84.335,0.033591
610,602.53,167.32,34.577,84.335,-0.58367
