55,63.579,174.08,34.577,84.335,-0.68069
56,54.713,175.38,37.762,92.102,-0.10256
57,43.5,174,41,100,-0.26801
58,35.5,174,41,100,-0.24169
59,19.5,174,41,100,0.4724
60,3.5,182,41,100,0.29627
333,562.96,141.27,26.463,74.268,-0.74722
369,608.89,179.41,24.322,59.321,1.0143
370,608.5,173.65,28.991,70.709,1.2
371,608.5,173.65,28.991,70.709,0.67798
372,608.5,173.65,28.991,70.709,0.72932
373,608.5,173.65,28.991,70.709,0.7526
373,454.26,179.9,17.054,47.796,0.29296
374,608.89,179.41,24.322,59.321,0.28724
374,458.26,179.51,17.054,47.796,0.14706
375,608.5,173.65,28.991,70.709,0.2059
375,457.75,179,20.5,50,-0.50456
376,611.29,179.35,26.452,64.516,0.75303
376,462.26,179.51,15.878,44.561,0.85704
377,608.5,173.65,28.991,70.709,0.032595
377,466.36,179.51,15.878,44.561,-0.17598
378,608.5,173.65,28.991,70.709,0.1232
379,608.5,173.65,28.991,70.709,0.3737
380,608.5,173.65,28.991,70.709,0.69769
381,608.5,173.65,28.991,70.709,0.18063
381,473.75,183,20.5,50,-0.59772
382,608.5,173.65,28.991,70.709,0.73695
382,473.75,183,20.5,50,-0.071452
383,608.5,173.65,28.991,70.709,0.48918
383,473.75,183,20.5,50,-0.73152
384,608.5,173.65,28.991,70.709,0.45746
384,476.46,177.82,22.334,54.474,-0.42816
385,608.5,173.65,28.991,70.709,0.30747
385,477.02,178.38,20.06,56.145,0.015709
386,608.5,173.65,28.991,70.709,0.46085
386,476.46,177.82,22.334,54.474,-0.59397
387,611.29,179.35,26.452,64.516,0.38345
388,611.29,179.35,26.452,64.516,0.72485
388,476.46,177.82,22.334,54.474,-0.39833
388,607.68,180.9,23.548,65.91,0.090015
389,611.29,179.35,26.452,64.516,0.41181
389,481.51,182.87,17.39,48.805,-0.41513
390,608.5,173.65,28.991,70.709,0.55295
391,608.5,173.65,28.991,70.709,0.33342
392,611.29,179.35,26.452,64.516,0.74329
393,611.29,179.35,26.452,64.516,0.59972
393,486.38,180.14,18.902,53.049,-0.078583
394,611.29,179.35,26.452,64.516,0.80345
394,485.75,179,20.5,50,-0.6511
395,611.29,179.35,26.452,64.516,0.62316
395,490.26,179.9,17.054,47.796,0.89802
396,611.29,179.35,26.452,64.516,0.45033
397,611.29,179.35,26.452,64.516,0.031344
398,613.63,184.16,24.322,59.321,0.30082
398,498.36,183.71,15.878,44.561,0.44541
399,613.63,188.91,24.322,59.321,0.66591
399,498.26,183.51,17.054,47.796,0.66437
400,611.29,189.68,26.452,64.516,0.64782
400,498.23,182.18,22.334,54.474,-0.36504
401,501.75,191,20.5,50,0.70685
401,613.63,193.66,24.322,59.321,0.5764
401,374.64,143.99,20.415,57.293,-0.1907
402,501.75,191,20.5,50,0.83909
402,613.63,198.42,24.322,59.321,-0.43339
403,505.75,191,20.5,50,0.5143
403,615.78,208.36,22.334,54.474,0.14167
404,505.75,199,20.5,50,0.075808
405,509.75,199,20.5,50,-0.43634
406,509.75,203,20.5,50,-0.60195
407,509.75,203,20.5,50,-0.52177
408,513.75,207,20.5,50,-0.021518
409,521.75,203,20.5,50,-0.51138
409,518.65,211.9,17.054,47.796,0.92224
410,521.75,211,20.5,50,-0.049741
411,521.75,211,20.5,50,0.96267
412,525.75,215,20.5,50,0.53669
413,529.75,215,20.5,50,-0.61928
414,533.75,211,20.5,50,0.87618
415,537.75,211,20.5,50,0.87464
416,541.77,204,22.334,54.474,1.0141
417,545.75,207,20.5,50,0.1572
418,546.12,204,22.334,54.474,0.66694
419,552,198.42,24.322,59.321,0.52151
420,561.75,199,20.5,50,0.41065
421,565.75,199,20.5,50,0.010169
422,569.75,199,20.5,50,0.518
423,577.16,195.83,20.06,56.145,-0.017526
424,576.6,190.91,22.334,54.474,-0.21224
425,585.48,189.68,26.452,64.516,-0.16967
426,594.67,188.91,24.322,59.321,-0.17586
427,605.75,187,20.5,50,0.41262
428,611.29,184.52,26.452,64.516,-0.19631
450,594.26,192.22,18.315,51.263,0.03343
511,406.26,183.71,15.878,44.561,-0.34438
521,420.52,175.22,31.756,89.122,-0.71451
524,434.26,171.51,19.667,54.979,-0.046428
525,434.95,170.51,21.804,61.028,1.1694
526,433.62,174.37,21.927,61.537,-0.15667
527,433.94,178.83,18.679,52.348,-0.5543
528,428.8,168.71,25.292,70.792,-0.66821
529,427.26,168,28.991,70.709,-0.54082
530,440.49,171.64,24.195,67.902,0.16276
531,440.84,160.56,34.577,84.335,-0.37674
532,454.32,167.32,34.577,84.335,-0.23028
533,459.5,158,41,100,0.1235
534,467.5,158,41,100,-0.085123
535,475.5,158,41,100,0.23217
536,483.5,158,41,100,-0.091167
537,499.5,158,41,100,0.12077
538,510.45,160.8,49.058,119.65,0.19791
539,520,160.8,49.058,119.65,-0.49177
540,530.71,157.14,58.571,142.86,-0.45986
541,553.57,157.14,58.571,142.86,-0.023571
542,565.83,143.33,68.333,166.67,0.37259
542,394.36,179.61,15.878,44.561,-0.0088508
543,489.63,177.7,27.909,78.115,-0.68178
544,398.65,179.51,17.054,47.796,0.11182
557,452.52,183.02,36.631,102.53,0.10115
559,490.89,243.83,20.06,56.145,-0.60663
560,486.44,170.01,51.457,144.03,0.091197
560,516.52,119.02,36.631,102.53,-0.22816
561,509.3,181.44,51.457,144.03,-0.57928
566,82.262,179.51,18.315,51.263,-0.4696
579,614.16,179.29,28.991,70.709,-0.57122
596,600.01,199.03,30.86,86.488,-0.2926
601,523.55,189.68,26.452,64.516,-0.63265
603,559.68,194.84,26.452,64.516,-0.63989
605,602.53,187.61,34.577,84.335,-0.34268
610,610.7,168.18,28.424,79.66,-0.1004
643,154.26,187.61,15.878,44.561,-0.6199
672,46.003,165.73,18.679,52.348,-0.52438
678,17.75,171,20.5,50,-0.062494
678,26.262,175.61,15.878,44.561,-0.32048
679,14.966,169.09,22.334,54.474,0.16484
680,13.75,171,20.5,50,-0.56432
685,5.75,179,20.5,50,-0.7227
687,5.75,179,20.5,50,-0.62473
688,6.2622,187.71,15.878,44.561,-0.19527
689,6.2622,187.71,15.878,44.561,0.44672
