54,70.316,174.08,34.577,84.335,2.8459
55,63.579,174.08,34.577,84.335,3.099
56,54.713,175.38,37.762,92.102,3.5518
57,43.5,174,41,100,3.4222
58,35.5,174,41,100,3.4428
59,19.5,174,41,100,4.0021
60,3.5,182,41,100,3.8642
369,608.89,179.41,24.322,59.321,4.4266
370,608.5,173.65,28.991,70.709,4.572
371,608.5,173.65,28.991,70.709,4.1632
372,608.5,173.65,28.991,70.709,4.2034
373,608.5,173.65,28.991,70.709,4.2216
374,608.89,179.41,24.322,59.321,3.8571
375,608.5,173.65,28.991,70.709,3.7934
376,611.29,179.35,26.452,64.516,4.2219
377,608.5,173.65,28.991,70.709,3.6577
378,608.5,173.65,28.991,70.709,3.7286
379,608.5,173.65,28.991,70.709,3.9248
380,608.5,173.65,28.991,70.709,4.1786
381,608.5,173.65,28.991,70.709,3.7736
382,608.5,173.65,28.991,70.709,4.2094
383,608.5,173.65,28.991,70.709,4.0153
384,608.5,173.65,28.991,70.709,3.9904
385,608.5,173.65,28.991,70.709,3.873
386,608.5,173.65,28.991,70.709,3.9931
387,611.29,179.35,26.452,64.516,3.9325
388,611.29,179.35,26.452,64.516,4.1999
389,611.29,179.35,26.452,64.516,3.9547
390,608.5,173.65,28.991,70.709,4.0652
391,608.5,173.65,28.991,70.709,3.8933
392,611.29,179.35,26.452,64.516,4.2143
393,611.29,179.35,26.452,64.516,4.1019
394,611.29,179.35,26.452,64.516,4.2614
395,611.29,179.35,26.452,64.516,4.1202
396,611.29,179.35,26.452,64.516,3.9849
397,611.29,179.35,26.452,64.516,3.6567
398,613.63,184.16,24.322,59.321,3.8678
399,613.63,188.91,24.322,59.321,4.1537
400,611.29,189.68,26.452,64.516,4.1395
401,613.63,193.66,24.322,59.321,4.0836
402,613.63,198.42,24.322,59.321,3.2927
419,552,198.42,24.322,59.321,4.0406
425,585.48,189.68,26.452,64.516,3.4992
426,594.67,188.91,24.322,59.321,3.4944
428,611.29,184.52,26.452,64.516,3.4784
471,603.5,150,41,100,2.9105
473,592.13,122.61,53.647,130.85,2.9702
521,419.5,166,41,100,2.8362
525,428.74,169.9,24.322,59.321,3.0152
526,432.37,173.32,23.24,56.972,0.027592
529,427.26,168,28.991,70.709,3.2085
530,438.67,170.19,27.584,67.671,0.13931
531,440.84,160.56,34.577,84.335,3.3371
532,454.32,167.32,34.577,84.335,3.4518
533,459.5,158,41,100,3.7289
534,467.5,158,41,100,3.5655
535,475.5,158,41,100,3.814
536,483.5,158,41,100,3.5607
537,499.5,158,41,100,3.7267
538,510.45,160.8,49.058,119.65,3.7872
539,520,160.8,49.058,119.65,3.247
540,530.71,157.14,58.571,142.86,3.272
541,553.57,157.14,58.571,142.86,3.6137
542,565.83,143.33,68.333,166.67,3.924
579,614.16,179.29,28.991,70.709,3.1847
601,523.55,189.68,26.452,64.516,3.1366
603,559.68,194.84,26.452,64.516,3.131
605,602.53,187.61,34.577,84.335,3.3637
610,602.53,167.32,34.577,84.335,2.8803
659,589.05,160.56,34.577,84.335,2.894
743,538.08,176.92,31.538,76.923,2.9415
744,550.38,176.92,31.538,76.923,3.1231
745,568.85,176.92,31.538,76.923,2.7798
746,582.32,174.08,34.577,84.335,2.91
747,502.9,179.35,26.452,64.516,3.4056
748,508.06,179.35,26.452,64.516,3.3822
749,518.39,179.35,26.452,64.516,2.8662
751,600.97,179.35,26.452,64.516,3.5787
752,537.78,179.41,24.322,59.321,3.2186
753,551.86,179.29,28.991,70.709,2.9975
754,562.69,176.92,31.538,76.923,3.472
755,581.15,176.92,31.538,76.923,2.9439
756,587.5,166,41,100,3.2429
757,490.37,169.9,24.322,59.321,2.9026
758,497.74,163.87,26.452,64.516,2.8352
759,504.59,165.15,24.322,59.321,2.8583
760,600.97,174.19,26.452,64.516,3.9899
761,611.29,174.19,26.452,64.516,4.4391
762,552,169.9,24.322,59.321,3.1251
764,556.54,158.46,31.538,76.923,3.9055
765,575,164.62,31.538,76.923,3.5476
766,587.5,150,41,100,3.7732
767,595.5,150,41,100,3.6354
768,579.5,150,41,100,3.0948
769,595.5,150,41,100,3.4342
771,546.19,173.65,28.991,70.709,3.0189
779,568.85,173.65,28.991,70.709,2.8628
780,587.31,176.92,31.538,76.923,3.2116
781,602.53,180.85,34.577,84.335,2.9042
849,523.56,184.16,24.322,59.321,2.8196
871,551.4,175.17,24.414,59.955,-0.10822
874,568.85,173.65,28.991,70.709,3.1284
890,447.58,153.8,34.577,84.335,3.0791
891,454.32,153.8,34.577,84.335,3.4192
892,504.59,179.41,24.322,59.321,3.8829
893,514.07,179.41,24.322,59.321,4.3169
894,518.81,179.41,24.322,59.321,4.3493
895,523.55,174.19,26.452,64.516,4.1249
896,533.87,174.19,26.452,64.516,4.0263
897,591.5,162.35,28.991,70.709,3.815
898,550.38,170.77,31.538,76.923,4.0246
899,562.69,164.62,31.538,76.923,4.6356
900,574.51,168,28.991,70.709,4.3273
901,587.31,164.62,31.538,76.923,4.6158
902,595.79,160.56,34.577,84.335,4.2778
903,562.11,167.32,34.577,84.335,3.541
904,551.86,156.71,28.991,70.709,3.2665
905,576.43,122.86,58.571,142.86,3.2304
906,596.42,151.2,49.058,119.65,2.7976
